Employee_ID,Effective_Date,Salary_Grade,Stock_Options,Last_Promotion_Date,Base_Salary,Bonus,Total_Compensation
E-06826,2017-07-15 19:40:00.595205059,C,189,2023-02-04,21302222.424093712,4212627.231944709,25703849.656038422
E-06827,2022-02-22 21:57:05.376873205,E,27,2022-08-31,41443586.54603987,3172335.8710841127,44642922.41712399
E-06828,2016-12-09 21:26:56.979505593,C,682,2022-02-07,17671003.238980316,2439846.0537344324,20792849.29271475
E-06829,2021-12-27 03:58:28.443510963,D,137,2020-05-04,22060606.115460582,3931319.6919716783,26128925.80743226
E-06830,2012-03-30 22:50:10.454415854,E,577,2019-10-29,25990856.732336015,3982240.2517626774,30550096.98409869
E-06831,2016-02-25 18:48:23.360319298,A,770,2021-09-23,12145612.257725213,1018218.8019827459,13933831.059707958
E-06832,2012-03-04 23:26:52.715174466,A,26,2021-03-31,12976238.117764285,1078934.0238813725,14081172.141645657
E-06833,2020-01-12 14:20:08.602105795,B,661,2020-11-09,15540241.624137655,2262382.6903219265,18463624.31445958
E-06834,2012-01-26 07:26:35.954578872,E,473,2022-03-25,33612264.60660771,4507111.369844953,38592375.97645266
E-06835,2024-02-02 19:19:56.192682707,D,562,2019-12-22,29669225.525181476,4145058.936989527,34376284.462171
E-06836,2013-06-04 13:28:20.424655715,A,520,2023-03-27,10835908.221629405,771923.6830305419,12127831.904659947
E-06837,2016-12-25 05:27:33.678992036,B,169,2023-01-24,15868516.229460752,2173816.371854129,18211332.60131488
E-06838,2021-05-17 01:02:53.742717487,B,927,2020-10-30,13249570.939660635,2046656.6891468726,16223227.628807507
E-06839,2022-11-06 06:13:02.450743034,D,398,2022-04-13,23953156.102256358,3923263.4591408973,28274419.561397254
E-06840,2017-03-31 14:26:55.458306659,E,565,2019-01-07,25202044.47248119,4549105.743501173,30316150.215982363
E-06841,2015-01-04 06:12:41.885858355,D,936,2020-10-22,17644984.10738783,4214149.92186183,22795134.02924966
E-06842,2013-08-07 14:18:01.191388777,D,714,2021-12-04,19806989.43191624,3632183.358509536,24153172.790425777
E-06843,2024-10-01 11:18:14.335780875,E,455,2022-06-03,21828481.369396083,5399195.611254287,27682676.98065037
E-06844,2022-08-03 15:39:41.722773577,C,484,2021-08-18,19718958.086361967,1463051.2836079886,21666009.369969957
E-06845,2012-08-03 08:45:10.501788495,A,965,2019-01-11,12813008.6919875,941907.3648677471,14719916.056855246
E-06846,2022-03-28 01:00:23.438132397,E,798,2019-01-16,30256103.500185896,5239857.867552528,36293961.367738426
E-06847,2014-10-03 20:17:36.778814484,A,57,2021-09-11,14884449.155921128,1017628.3917234896,15959077.547644617
E-06848,2019-09-14 09:13:14.814825420,E,588,2021-08-26,19888832.815152552,5106419.322744712,25583252.137897264
E-06849,2017-03-24 12:40:36.229915562,B,213,2022-12-26,15469866.34336421,1583442.904197318,17266309.24756153
E-06850,2014-03-12 02:53:20.823054281,A,817,2022-01-19,10967183.024743907,853373.6150550349,12637556.639798943
E-06851,2021-04-05 11:19:01.839575250,C,166,2022-06-28,15227156.689868666,2477325.8612197135,17870482.551088378
E-06852,2018-04-03 01:18:16.380559352,A,966,2020-03-01,14085611.167989586,969735.3858231496,16021346.553812735
E-06853,2020-08-10 23:55:24.030364151,B,103,2020-04-02,18700274.619285665,1799643.5417557913,20602918.161041457
E-06854,2017-03-27 15:39:08.144485058,B,433,2022-11-07,10697862.418040693,1878930.035608479,13009792.453649173
E-06855,2020-12-10 09:36:40.172458575,C,145,2021-02-10,17767426.680417668,3166028.496044931,21078455.1764626
E-06856,2018-12-04 03:25:33.971269353,C,348,2023-02-13,14354263.445648469,3493806.8141545635,18196070.259803034
E-06857,2021-10-02 22:47:36.129416544,A,359,2022-09-06,14357615.085458621,1423228.3476135526,16139843.433072174
E-06858,2017-02-28 23:37:26.628757959,A,313,2020-04-27,11515940.267395206,1061720.2111017737,12890660.47849698
E-06859,2020-02-21 05:28:52.472063927,A,807,2020-06-13,11056728.346164249,1021522.7078286231,12885251.053992871
E-06860,2021-11-10 22:16:56.480991432,C,946,2020-01-30,18807580.864257004,3185594.0992321307,22939174.963489134
E-06861,2024-03-28 08:20:08.403709960,C,405,2019-01-21,21942278.469066057,3023001.6696436666,25370280.138709724
E-06862,2017-08-03 11:47:34.740939707,E,875,2020-02-17,36298406.13713545,6840403.76502275,44013809.9021582
E-06863,2023-01-29 23:33:19.152693414,A,354,2021-12-29,14270951.591698933,916911.5616466005,15541863.153345535
E-06864,2011-10-09 03:16:00.365754967,E,427,2022-03-25,39688635.81337336,4848276.747095981,44963912.56046934
E-06865,2022-02-26 05:23:49.767380903,B,292,2021-11-10,15704298.305073053,2298432.9316518395,18294731.23672489
E-06866,2020-06-24 05:03:21.315416900,E,356,2020-06-24,33716548.581611395,4446735.819367973,38519284.40097937
E-06867,2022-06-19 16:48:46.689694608,E,526,2021-10-18,30773399.480498035,4082276.64213847,35381676.122636504
E-06868,2021-11-05 22:05:12.207446582,B,193,2019-12-26,18428317.079981335,2259883.2533876374,20881200.333368972
E-06869,2017-05-12 07:44:42.526469100,D,866,2020-11-25,20782953.269777592,4441914.700026247,26090867.96980384
E-06870,2017-04-12 13:22:04.413639512,D,581,2019-06-05,20475831.810292218,5811866.198812211,26868698.00910443
E-06871,2015-04-16 15:30:27.911544430,B,973,2022-09-14,13511779.292522753,1854658.3619568166,16339437.654479569
E-06872,2021-04-11 10:21:32.435876044,E,369,2020-07-21,41659082.94268128,4725120.5982376,46753203.54091889
E-06873,2020-05-07 12:20:59.991043461,B,114,2022-12-02,14968928.06601423,1705943.7795672251,16788871.845581457
E-06874,2016-02-14 02:40:19.252065258,B,459,2022-02-16,15838222.638767255,1246922.1299686725,17544144.768735927
E-06875,2015-06-30 04:05:50.987758003,D,683,2022-11-08,22528822.1181023,4875957.079189923,28087779.197292224
E-06876,2020-12-12 01:29:39.094774488,D,57,2020-12-19,9523706.184898406,4977438.331215226,14558144.516113631
E-06877,2020-08-08 11:07:34.492890005,C,219,2022-03-29,20770929.501854874,3018411.811728561,24008341.313583434
E-06878,2017-05-12 18:59:48.794734062,B,348,2020-05-14,9678414.947017577,1763451.61663194,11789866.563649517
E-06879,2019-08-07 23:54:53.073533712,C,163,2021-10-01,10760479.892875116,3889723.553938878,14813203.446813993
E-06880,2013-10-23 22:31:31.335262805,D,631,2021-09-15,21074344.834548205,3775955.8472507354,25481300.681798942
E-06881,2016-09-26 17:18:27.049979104,B,641,2019-03-19,18099503.216023784,2356467.6532650283,21096970.869288813
E-06882,2017-02-04 12:42:11.914149939,D,917,2020-08-03,22757178.48603362,3473655.242165768,27147833.728199385
E-06883,2023-10-03 01:44:52.844928472,A,853,2021-08-02,10765873.750302266,980750.9664792661,12599624.716781532
E-06884,2018-09-21 11:33:09.110606119,A,609,2020-01-28,10446376.94199153,780603.3112733992,11835980.25326493
E-06885,2022-12-30 11:29:31.012737370,B,400,2019-10-17,13770992.801030733,2053668.723731033,16224661.524761766
E-06886,2015-11-28 23:35:10.675835709,D,660,2019-12-23,21955775.148564562,3660191.677879071,26275966.826443635
E-06887,2022-03-01 15:10:37.697883947,E,266,2020-02-10,43294259.96197037,5171414.131683412,48731674.093653776
E-06888,2018-01-17 02:25:57.063343099,B,148,2019-07-04,11445606.44066624,1466027.8166500963,13059634.257316336
E-06889,2023-05-22 06:16:14.918749602,A,617,2023-10-17,12514151.99103893,1340168.211787396,14471320.202826325
E-06890,2022-06-25 12:27:04.014472717,A,95,2023-08-17,10177366.75297977,1100162.3175886255,11372529.070568396
E-06891,2019-11-19 22:14:09.166628883,E,276,2022-02-17,29025961.449336857,2894357.474344964,32196318.92368182
E-06892,2022-07-17 07:38:48.847320236,A,340,2020-02-25,11515320.669481827,1173340.6097462233,13028661.27922805
E-06893,2017-12-31 02:36:55.346820390,B,189,2021-05-16,8972051.683669653,2550110.1367687834,11711161.820438437
E-06894,2020-06-04 16:55:13.307615408,B,286,2019-09-13,16067210.85153022,2185760.4612532984,18538971.312783517
E-06895,2019-05-22 03:36:11.839251979,B,131,2023-06-15,12647424.270652374,2501663.7840628414,15280088.054715216
E-06896,2021-08-25 23:08:42.131167701,D,198,2022-10-30,21144251.027204446,4228818.281912437,25571069.309116885
E-06897,2021-03-14 15:43:32.634062920,B,109,2023-07-05,18299100.113910966,2116648.900265274,20524749.01417624
E-06898,2019-03-17 01:31:58.212279015,B,948,2023-03-08,14635350.086757699,1792890.052223673,17376240.138981372
E-06899,2021-12-29 23:29:17.488113734,A,907,2021-01-02,11022493.872454463,1181682.5581616235,13111176.430616086
E-06900,2017-06-26 19:04:06.851584657,A,660,2019-01-27,10760611.41658812,932687.9013813206,12353299.317969441
E-06901,2017-07-15 18:03:36.373100635,A,394,2019-11-15,11148939.858543793,1193525.2777187312,12736465.136262525
E-06902,2020-04-28 11:07:11.255925373,B,716,2019-03-27,12443103.002701208,1209362.2720017077,14368465.274702916
E-06903,2018-01-18 11:10:16.776252957,E,949,2020-03-22,35307330.030382276,5414235.508635569,41670565.53901784
E-06904,2021-08-22 04:23:04.181261964,A,952,2021-02-09,12903407.906791884,776712.0936999493,14632120.000491833
E-06905,2022-09-09 02:46:15.483463650,A,99,2021-09-16,12600896.567851994,855597.7624840736,13555494.330336068
E-06906,2020-12-04 05:28:27.095575318,E,196,2022-04-02,31170297.112012047,5084120.900271731,36450418.01228378
E-06907,2023-02-27 22:46:27.919181863,D,276,2020-05-07,21904603.583328433,3719382.4097425905,25899985.993071023
E-06908,2017-12-29 23:30:48.207286280,C,869,2019-10-23,13982106.110324638,3056900.4622591427,17908006.57258378
E-06909,2014-02-12 12:28:56.456153646,D,209,2021-11-29,25973313.104080833,3384553.233223142,29566866.337303974
E-06910,2022-10-10 14:05:33.075938039,B,854,2022-12-27,16920553.93426968,2671115.4252354107,20445669.35950509
E-06911,2021-03-17 03:17:22.576944433,A,815,2022-01-08,12714615.352070896,1334004.397664045,14863619.749734942
E-06912,2024-02-01 14:50:08.331970283,A,284,2023-07-12,10470384.319702817,1179914.2027770285,11934298.522479845
E-06913,2016-10-23 05:09:13.161644766,A,810,2022-09-29,10488347.423919003,1134555.8002772757,12432903.22419628
E-06914,2019-01-05 21:21:53.247806331,C,27,2023-12-04,14264869.78731367,2558157.628669963,16850027.415983632
E-06915,2023-06-25 18:38:17.813971733,E,887,2020-06-30,30887271.653341122,5151085.281185813,36925356.934526935
E-06916,2021-01-01 17:05:40.727077373,C,464,2020-11-24,14309368.767993795,2275181.767128909,17048550.535122704
E-06917,2016-09-02 12:46:08.815839686,E,697,2022-01-16,24381656.590285845,4893525.681723755,29972182.2720096
E-06918,2021-10-11 16:44:52.941339164,E,585,2020-11-02,34098775.47036014,4447229.986773371,39131005.45713351
E-06919,2015-09-13 07:16:47.274027893,A,575,2023-10-11,12686877.561980424,1375699.3885489095,14637576.950529333
E-06920,2016-09-13 02:37:23.957941563,A,685,2020-09-12,14829372.036046274,1272388.5326266787,16786760.568672955
E-06921,2021-09-18 17:34:35.827669374,B,395,2023-10-23,13157952.142717453,2221572.96016697,15774525.102884423
E-06922,2021-03-18 07:41:46.711257388,E,348,2021-12-18,34812179.611625746,4448027.612231523,39608207.22385727
E-06923,2015-10-07 07:38:44.790881155,B,973,2019-07-15,15648767.50702079,1692773.9850274771,18314541.492048267
E-06924,2023-03-25 10:57:01.365751099,D,616,2023-02-04,17085896.38840756,3543486.899119914,21245383.28752747
E-06925,2020-11-07 05:18:21.815660064,E,569,2019-10-29,26453821.877477452,6129580.532873718,33152402.410351172
E-06926,2017-05-01 07:28:36.205815532,D,607,2023-06-07,16502565.58962022,3776067.1659193886,20885632.755539607
E-06927,2017-10-15 12:04:46.930110740,C,855,2023-02-12,14580494.226605047,2874836.9014730807,18310331.128078125
E-06928,2016-11-26 06:23:49.765127947,C,775,2020-04-26,18002351.94919037,3499107.8121497636,22276459.761340134
E-06929,2013-05-17 07:20:43.899759608,D,999,2019-10-06,25401891.884926096,2940489.499513874,29341381.384439968
E-06930,2022-12-10 22:50:24.890129643,D,73,2023-01-18,13982344.804420302,5744862.863059297,19800207.667479597
E-06931,2017-08-11 00:01:57.913928056,A,43,2020-07-01,12769317.954969265,1148844.7778896922,13961162.732858956
E-06932,2019-12-30 12:58:03.276911308,E,446,2021-10-27,38172638.32596835,4679744.2311795,43298382.557147846
E-06933,2018-07-23 15:31:09.276863896,E,532,2019-04-08,33153774.00677908,4570180.295209495,38255954.30198857
E-06934,2020-09-14 19:54:58.786481395,D,221,2021-10-20,19372290.87920952,4971702.832537166,24564993.711746685
E-06935,2013-01-07 05:04:40.234819961,E,716,2020-01-02,30592454.811499618,5844089.844839051,37152544.65633867
E-06936,2017-11-22 19:23:57.131496020,D,601,2020-09-11,29084791.309768878,3594013.8233445017,33279805.13311338
E-06937,2019-10-25 10:43:30.603808170,C,668,2021-11-20,15563106.078945752,3549172.3952959687,19780278.474241722
E-06938,2024-02-26 10:51:58.568921187,B,106,2023-05-24,10984127.328107713,1480791.1011895956,12570918.42929731
E-06939,2015-01-14 17:37:20.918327139,A,843,2020-11-17,6836861.888429433,960176.3928337406,8640038.281263173
E-06940,2018-06-26 14:13:30.504004054,C,352,2020-11-12,22752476.226626,3487972.4736101404,26592448.70023614
E-06941,2022-06-30 08:35:52.286973017,C,848,2020-11-05,22996608.259156056,2245562.8145333803,26090171.073689435
E-06942,2023-11-26 01:37:43.613102936,C,42,2020-10-14,20382742.861604873,3711295.474335071,24136038.335939944
E-06943,2011-12-11 11:39:58.362597380,D,615,2021-01-26,18631064.943544596,2259167.428693341,21505232.372237936
E-06944,2021-04-30 12:42:31.265641079,C,853,2023-01-27,16044392.349882925,2606833.6319833985,19504225.981866322
E-06945,2022-03-17 08:41:06.733520948,C,410,2020-05-12,15030929.236830894,3727665.517022142,19168594.753853038
E-06946,2016-04-25 06:28:06.499107986,E,405,2023-03-21,27276745.699318007,6570709.742932063,34252455.44225007
E-06947,2018-11-04 10:10:11.350085764,A,382,2023-11-04,11931752.610225765,1286392.5237139273,13600145.133939693
E-06948,2023-10-03 18:53:20.057761134,A,308,2019-05-28,12759848.356583415,769696.1286251134,13837544.485208528
E-06949,2019-03-27 23:51:21.677744948,B,667,2023-11-21,11106895.221760472,1490864.383677274,13264759.605437746
E-06950,2024-04-20 06:02:48.513895696,D,263,2022-07-15,30061350.60816814,4712246.86991312,35036597.478081256
E-06951,2014-01-24 11:18:29.852958227,A,562,2020-12-02,12841927.884978997,1098793.310083172,14502721.195062168
E-06952,2023-10-29 22:20:48.024774334,E,639,2019-11-01,32640608.85086514,6444331.335236448,39723940.186101586
E-06953,2014-01-29 16:18:50.404720143,C,268,2022-10-27,22288852.137732625,3610834.0044354587,26167686.142168082
E-06954,2015-10-20 01:57:34.440193067,E,504,2021-08-02,27587458.443495043,4808173.5456132535,32899631.989108294
E-06955,2014-09-04 08:42:43.293291038,B,494,2023-05-14,15207317.036109028,1722376.1606710863,17423693.196780115
E-06956,2022-02-06 22:19:58.388648547,C,439,2022-06-15,18472747.235910382,2561095.8394626295,21472843.075373013
E-06957,2021-05-20 03:57:29.619188149,D,844,2023-06-04,24494171.64139147,4620331.4907951,29958503.13218657
E-06958,2021-06-28 00:50:24.408422286,D,566,2021-11-11,20651001.095506303,4643849.184212012,25860850.279718317
E-06959,2019-10-31 11:13:28.091320472,B,14,2021-11-19,17949411.30391697,1546251.3586721988,19509662.662589166
E-06960,2016-08-19 19:33:23.704173690,B,488,2019-06-25,15481625.970975854,1735013.2106292474,17704639.1816051
E-06961,2024-05-31 18:32:19.570099320,E,164,2023-02-24,30443411.205594257,3106497.1322327647,33713908.33782702
E-06962,2022-12-15 06:12:38.303980553,E,607,2019-07-07,30646665.93694589,5020636.540357506,36274302.47730339
E-06963,2014-05-31 08:18:57.892263637,B,536,2023-11-29,11944335.30160268,2028079.702581723,14508415.004184403
E-06964,2020-05-11 08:16:32.425292368,A,293,2023-07-06,11880717.193876276,819523.7026603261,12993240.896536602
E-06965,2021-04-09 03:57:35.262000670,D,800,2021-08-28,30719161.320920017,4423498.855772188,35942660.1766922
E-06966,2021-06-24 21:49:49.121298160,B,137,2019-03-24,18006406.957726445,2096665.7135409685,20240072.671267413
E-06967,2024-06-25 22:43:23.080911181,E,733,2021-05-09,23053369.14776925,4566332.800914394,28352701.94868364
E-06968,2012-01-31 12:02:10.205838009,C,80,2020-12-05,10779206.75947814,1814726.061946565,12673932.821424706
E-06969,2021-12-17 17:00:53.645276873,B,153,2019-09-10,12502400.6927545,2113950.783066798,14769351.475821298
E-06970,2012-11-12 10:40:58.701381303,A,853,2020-05-21,11971553.208386252,1420092.181790104,14244645.390176356
E-06971,2018-06-25 08:32:28.142471212,B,125,2022-05-22,17580574.795395996,1701343.9385431986,19406918.733939193
E-06972,2015-12-24 04:28:33.535478423,C,461,2020-09-16,16408307.956770305,2869927.309262784,19739235.26603309
E-06973,2014-03-17 09:14:10.557620150,B,639,2019-01-01,14301493.868495563,2718999.536330244,17659493.404825807
E-06974,2013-12-04 03:07:58.608815015,B,419,2023-12-13,10767376.859032065,2331201.552278555,13517578.41131062
E-06975,2019-11-15 04:58:44.297915856,A,225,2023-01-21,11794435.149173731,771173.0112959901,12790608.160469722
E-06976,2018-10-01 04:58:27.876496727,B,403,2023-10-06,21092218.409610316,2277861.7857365785,23773080.195346896
E-06977,2011-06-24 13:53:39.861928005,D,250,2023-10-29,25278586.105357997,4074936.82587216,29603522.931230158
E-06978,2024-05-06 23:47:12.070295487,A,874,2023-04-09,14180262.365089372,950956.6201620409,16005218.985251412
E-06979,2019-04-09 04:25:50.639657191,E,274,2022-12-09,40119517.26219049,5693823.068383978,46087340.33057447
E-06980,2015-08-14 16:15:23.932572237,E,2,2022-03-31,35810820.185575,4385414.2088541025,40198234.3944291
E-06981,2020-08-30 06:04:51.690626419,C,20,2023-05-20,18083548.65199631,2731453.692666268,20835002.344662577
E-06982,2021-07-12 18:47:28.665212230,D,163,2019-04-14,22466473.5982697,3485645.5856560515,26115119.18392575
E-06983,2020-06-01 02:42:23.590305033,B,893,2020-01-04,18323979.92186571,2122434.2845697664,21339414.206435475
E-06984,2019-08-05 10:55:53.302082908,B,343,2020-06-13,15973845.790461026,2227622.1683400325,18544467.958801057
E-06985,2015-02-27 15:08:49.911001643,E,594,2022-12-16,29907865.57490546,4563961.157580169,35065826.73248563
E-06986,2017-09-21 03:37:22.734974829,E,578,2020-06-19,30578063.19374474,5208028.805250105,36364091.99899485
E-06987,2023-02-26 17:59:25.820934411,A,754,2021-05-26,11757704.674444973,786851.6286644067,13298556.30310938
E-06988,2019-07-28 21:45:28.493173474,D,420,2021-03-22,20784642.243924975,3563158.895922377,24767801.139847353
E-06989,2018-05-20 00:37:04.236889537,B,549,2020-07-14,14770551.958329141,1792087.6161183203,17111639.57444746
E-06990,2019-02-12 15:35:11.841200372,E,312,2023-12-20,15969647.691348981,4905754.315699614,21187402.007048596
E-06991,2017-08-17 05:32:33.968539541,B,528,2022-08-20,14760050.538034003,1827675.822570814,17115726.360604815
E-06992,2017-12-07 08:02:54.011294187,E,508,2023-04-29,17538158.86563372,4535964.239253185,22582123.104886904
E-06993,2020-11-01 00:03:09.133744797,E,311,2023-04-13,23279204.138461042,4335106.168222283,27925310.306683324
E-06994,2011-08-25 17:52:26.114657303,A,131,2020-06-03,12887520.629243094,984557.374215868,14003078.003458962
E-06995,2020-12-10 23:40:31.843707430,D,407,2023-03-12,22379317.581393026,3462574.209933003,26248891.791326027
E-06996,2018-02-26 19:08:49.104111796,A,269,2020-10-28,13577907.143559614,1106551.103266837,14953458.246826451
E-06997,2021-03-28 15:26:14.093725372,D,781,2020-09-01,16434549.861850977,3957614.7680826387,21173164.629933614
E-06998,2020-08-22 08:49:30.435989732,A,363,2019-11-05,12835671.36041331,1116742.9042175761,14315414.264630886
E-06999,2023-03-15 12:41:34.894138113,A,666,2023-12-05,12031201.8132154,665975.2316756053,13363177.044891004
E-07000,2012-04-03 01:12:31.701638476,E,968,2022-01-10,29879513.826725923,5062369.480204655,35909883.30693058
E-07001,2021-01-22 13:26:59.952012881,B,573,2021-01-05,11558057.722663851,2246513.74312864,14377571.465792492
E-07002,2024-09-06 22:54:56.578258860,E,228,2023-06-24,39539517.73571218,4326880.309025455,44094398.04473764
E-07003,2019-01-17 19:51:12.195785378,E,528,2022-11-28,28773584.356117565,3978016.4649856742,33279600.821103238
E-07004,2017-03-03 17:43:50.147251714,B,201,2021-11-26,17363718.105738495,1602083.4176505469,19166801.52338904
E-07005,2018-09-23 12:39:23.670504431,E,370,2020-12-24,30226683.598784994,4556280.797069956,35152964.39585495
E-07006,2023-02-22 19:40:32.409491208,E,616,2019-11-26,33645748.32504227,4745166.064489088,39006914.38953136
E-07007,2014-11-26 07:06:21.226754225,E,790,2020-02-20,29182813.416084096,2416834.1388523136,32389647.55493641
E-07008,2011-10-06 22:16:17.389883599,E,248,2022-10-06,32721089.09458424,6096481.557199286,39065570.651783526
E-07009,2019-07-19 06:44:36.245422385,C,79,2019-04-05,21327388.69848552,2126340.8455427443,23532729.544028264
E-07010,2020-04-25 00:10:58.453480375,A,904,2021-08-04,10876060.451390306,1226809.6741816509,13006870.125571957
E-07011,2018-10-27 04:52:31.017778901,B,51,2020-12-11,16182942.431312392,1751356.309415119,17985298.74072751
E-07012,2024-06-17 13:51:53.331550377,E,435,2020-01-20,21655735.775444206,4506079.055467614,26596814.83091182
E-07013,2022-03-17 20:16:34.547493501,E,12,2022-11-09,25581566.911810614,4576959.455840208,30170526.36765082
E-07014,2016-09-23 16:16:23.769603318,E,687,2019-07-02,36966556.19995044,6564496.773940547,44218052.97389099
E-07015,2022-11-07 19:21:04.924186032,C,284,2021-05-23,15199727.319922494,1396510.1378087413,16880237.457731236
E-07016,2022-11-21 01:13:16.700594338,D,781,2020-04-15,14107999.8665156,3817328.970645327,18706328.837160926
E-07017,2015-07-05 13:33:02.644088111,E,897,2021-04-29,33278112.453574203,4986376.226682988,39161488.680257194
E-07018,2020-11-18 02:16:57.354038189,C,514,2022-06-14,13967740.236440662,1683282.2054421352,16165022.441882797
E-07019,2018-06-26 04:31:59.530272645,B,72,2020-08-25,10435935.090601426,2668629.0134081324,13176564.104009558
E-07020,2014-11-17 12:32:16.910565624,B,584,2023-10-27,13281876.012642914,1843748.5901564204,15709624.602799335
E-07021,2016-02-22 08:28:44.325525803,B,494,2020-02-14,14260402.077018918,2106889.6040048,16861291.681023717
E-07022,2017-01-06 19:22:41.800293608,A,916,2019-12-08,10819469.156578457,1050011.0707719608,12785480.227350418
E-07023,2020-01-24 00:50:20.972683207,C,733,2021-11-06,18150241.869679246,2739105.227355254,21622347.0970345
E-07024,2021-09-08 01:47:22.997771971,A,798,2019-04-04,15332206.16660174,1159392.0802642037,17289598.246865943
E-07025,2014-07-17 19:58:56.371263858,E,111,2019-10-30,18049260.606877275,5575652.168781081,23735912.775658354
E-07026,2019-03-30 07:17:21.275535597,E,776,2022-07-28,38553443.44899739,4862677.069226398,44192120.51822379
E-07027,2019-04-26 05:58:22.302350670,D,959,2019-02-14,18577860.49305619,3467475.5394792985,23004336.032535486
E-07028,2013-01-31 08:55:57.439306925,A,62,2023-05-14,10649933.821298432,774809.7635420779,11486743.58484051
E-07029,2022-03-10 11:27:22.249127870,A,531,2020-02-07,14250579.548597107,632144.9572367645,15413724.505833872
E-07030,2016-12-30 17:21:25.691666419,C,151,2023-11-07,17649404.734833468,2599559.168348066,20399963.903181534
E-07031,2015-12-26 10:23:00.305053353,D,387,2022-01-06,21842418.865152642,3286688.543877999,25516107.409030642
E-07032,2023-11-22 21:19:02.181173075,E,488,2020-10-27,36174752.66973821,3447295.1992552374,40110047.868993446
E-07033,2018-01-27 15:49:15.907285553,C,476,2022-07-04,19268343.76892933,2107031.8089628574,21851375.577892184
E-07034,2022-06-19 22:46:46.408865438,E,226,2021-06-16,32579188.788060457,5763205.284867769,38568394.07292823
E-07035,2020-05-31 12:35:35.905094859,B,494,2019-11-21,20153842.079638936,1463581.3941659243,22111423.47380486
E-07036,2021-07-13 00:30:29.990767178,A,145,2023-07-07,11717827.65517712,892735.3715219628,12755563.026699083
E-07037,2015-04-15 09:50:46.574752893,D,7,2019-08-08,18972030.564530056,2780085.168062918,21759115.732592974
E-07038,2021-08-08 00:59:50.038120532,B,840,2020-11-25,16983308.207595363,1948277.775677974,19771585.98327334
E-07039,2023-03-18 01:40:16.780868198,B,943,2022-10-05,14344385.237993354,2729955.660769295,18017340.89876265
E-07040,2020-08-27 00:15:25.231740090,E,509,2021-10-11,27309562.88418778,3620751.91628634,31439314.800474122
E-07041,2020-12-08 17:53:41.647385883,D,20,2021-11-30,12097140.162197966,3156011.4824505025,15273151.644648468
E-07042,2024-03-02 15:28:00.405187700,C,513,2023-03-07,26489437.491711184,2908117.097601858,29910554.58931304
E-07043,2020-01-14 23:53:29.466995150,C,963,2020-10-05,13389063.395441439,2758236.090516436,17110299.485957876
E-07044,2021-03-16 05:40:36.755019628,D,893,2021-01-28,18011564.708596513,3445143.0035278555,22349707.71212437
E-07045,2022-09-28 12:00:34.747381753,D,636,2019-07-20,20455192.645826798,3662592.307846641,24753784.953673437
E-07046,2018-02-10 16:21:11.399377837,D,545,2019-01-22,19352313.816159174,4019656.3960792366,23916970.21223841
E-07047,2014-02-14 13:05:23.993427900,C,566,2021-07-28,12110281.863680597,2709031.0755953966,15385312.939275995
E-07048,2024-05-20 23:02:37.036679351,C,439,2023-07-28,17896845.970052946,3428292.12500753,21764138.095060475
E-07049,2022-06-22 05:28:10.826451465,E,549,2022-08-24,27965120.184414677,3386155.7678907476,31900275.952305425
E-07050,2019-05-30 01:42:03.938794237,A,830,2022-12-08,10740632.34865934,1161005.2906551545,12731637.639314495
E-07051,2022-12-09 13:03:54.693078767,A,713,2023-12-19,13993875.441603594,765004.3415455336,15471879.783149127
E-07052,2018-01-28 10:36:44.676450558,B,762,2022-04-05,14400934.855642289,1774675.5500705652,16937610.405712854
E-07053,2020-11-01 19:55:05.982996966,C,235,2023-09-27,17149173.58769313,3568082.4594791997,20952256.04717233
E-07054,2019-03-16 23:02:53.297586660,C,961,2022-08-12,23709432.237866335,3346989.695935588,28017421.933801923
E-07055,2019-01-18 13:28:48.866250895,D,886,2020-08-07,29251810.142445292,4505529.402904202,34643339.54534949
E-07056,2024-03-08 17:07:53.222116552,B,807,2019-12-22,14989861.158544276,1835471.1372123503,17632332.295756627
E-07057,2021-06-13 03:58:13.158778234,C,844,2019-05-06,20996188.617934495,3776175.777952713,25616364.395887207
E-07058,2021-10-17 18:05:36.475953917,D,694,2022-07-11,19004388.0364723,4646861.124792466,24345249.161264762
E-07059,2022-11-15 16:59:44.586042288,D,376,2023-07-26,30178210.730018914,3854654.145880064,34408864.87589898
E-07060,2011-05-20 01:24:56.562927494,C,288,2022-07-28,19519631.883081134,1823530.6116766164,21631162.49475775
E-07061,2020-10-12 19:22:41.131826589,A,608,2023-08-01,12038142.801507426,993488.7811557163,13639631.582663143
E-07062,2019-08-28 16:25:52.620729988,E,309,2023-05-06,22571029.846494205,4212962.503349873,27092992.34984408
E-07063,2023-06-11 01:49:19.667695938,A,1,2023-12-17,12080728.187873565,809764.432805266,12891492.62067883
E-07064,2014-03-28 21:38:38.021516484,B,224,2022-12-20,18736764.710940238,1644239.8184427815,20605004.52938302
E-07065,2022-10-03 08:25:38.585564417,A,240,2023-11-30,12661508.680013167,887537.9384882675,13789046.618501434
E-07066,2020-04-07 12:05:46.002760805,C,681,2022-03-18,12131822.947026066,3375517.564861598,16188340.511887664
E-07067,2017-11-26 07:27:05.331083155,A,562,2020-06-19,12424339.07772824,826155.9242696306,13812495.00199787
