Employee_ID,Date_of_Birth,Gender,Ethnicity,Hire_Date,Termination_Date,Termination_Reason,Department,Job_Title,Job_Level,Manager_ID,Location,Employment_Type,Tenure_in_Months,Time_in_Current_Role
E-08403,1987-12-06 05:59:43.277231400,Female,Asian,2017-02-07 13:55:04.951789199,,,Engineering,Engineer,L3,E-00570,Port Harcourt,Full-Time,96,65
E-08404,1977-07-28 20:00:08.214930694,Female,Hispanic,2022-09-08 16:34:03.324587563,,,Engineering,Executive,L5,E-04161,Port Harcourt,Part-Time,28,18
E-08405,1994-03-29 23:13:36.176421993,Male,Asian,2013-08-07 13:43:38.834943473,2022-06-06 02:03:58.343529928,Involuntary,HR,Executive,L3,E-09771,"Ikorodu, Lagos",Part-Time,107,73
E-08406,1987-02-01 08:29:12.552512256,Female,Asian,2017-05-19 00:19:22.609647802,2023-09-22 16:35:24.851945817,Retirement,Sales,Analyst,L4,E-03502,"Ikorodu, Lagos",Contract,77,42
E-08407,1977-11-13 04:22:04.807301741,Female,Black,2021-12-02 22:59:58.872980270,2024-04-15 23:07:22.734135661,Involuntary,Marketing,Engineer,L4,E-04468,Port Harcourt,Contract,28,9
E-08408,2000-09-30 18:20:52.997412932,Male,White,2011-08-15 16:17:37.630189187,2019-06-06 16:55:14.419304120,Involuntary,HR,Executive,L3,E-02001,"Ikorodu, Lagos",Full-Time,95,36
E-08409,1990-01-22 03:38:10.848456343,Female,Hispanic,2018-02-01 16:34:54.147138674,2018-12-13 07:26:23.404459245,Involuntary,Marketing,Engineer,L2,E-06219,"VI, Lagos",Full-Time,10,1
E-08410,2000-05-12 03:40:08.451708041,Male,White,2022-09-03 10:43:59.038293529,2023-12-28 05:39:47.605979216,Voluntary,Marketing,Executive,L1,E-09620,"Ikorodu, Lagos",Contract,16,13
E-08411,1976-10-31 11:07:29.336628051,Male,White,2012-08-15 01:53:55.057088394,2015-05-29 22:28:23.527582314,Voluntary,Sales,Manager,L4,E-05889,"VI, Lagos",Part-Time,33,8
E-08412,1994-04-13 04:42:17.966775556,Female,Other,2020-03-06 06:38:43.070581924,2024-09-04 12:41:20.809543314,Involuntary,Finance,Analyst,L2,E-06482,"VI, Lagos",Full-Time,54,50
E-08413,1997-09-15 05:00:56.484918446,Male,Hispanic,2019-11-01 22:56:50.198660016,2024-04-23 10:10:11.831153880,Voluntary,Sales,Analyst,L5,E-07402,Port Harcourt,Part-Time,54,45
E-08414,1980-03-08 04:53:09.636035994,Male,Other,2019-12-28 12:23:36.541683600,2023-12-26 19:08:22.243859338,Voluntary,Engineering,Manager,L1,E-02000,"VI, Lagos",Part-Time,48,41
E-08415,1995-08-18 01:19:11.639026217,Male,Other,2020-07-16 06:14:52.078072640,,,Engineering,Engineer,L3,E-06280,"Ikorodu, Lagos",Full-Time,54,15
E-08416,1979-04-07 18:35:18.970738992,Male,Hispanic,2018-06-02 13:46:02.705961339,,,Finance,Engineer,L2,E-09826,Abuja,Contract,80,61
E-08417,1991-02-02 00:47:00.566248372,Non-Binary,Other,2018-06-19 01:35:09.311811216,2023-10-30 07:53:37.960339243,Involuntary,Engineering,Manager,L1,E-05569,Port Harcourt,Part-Time,65,10
E-08418,1983-10-06 12:33:51.960812051,Male,White,2014-05-08 20:32:57.701909169,2022-07-21 02:34:21.721573185,Voluntary,Marketing,Executive,L2,E-05913,"VI, Lagos",Contract,99,91
E-08419,1990-01-27 12:48:33.227668200,Non-Binary,Other,2011-06-02 09:21:49.765461520,2022-10-11 15:16:11.464797688,Retirement,Marketing,Engineer,L5,E-06353,"VI, Lagos",Contract,138,89
E-08420,1979-12-16 22:09:01.469748078,Female,Hispanic,2011-06-05 08:35:19.165223722,,,Sales,Engineer,L4,E-07085,Port Harcourt,Part-Time,165,136
E-08421,1990-03-05 04:40:42.421557984,Male,Black,2016-11-28 16:12:05.020222181,2023-08-17 09:02:40.376503875,Involuntary,Finance,Engineer,L2,E-06435,Abuja,Full-Time,81,81
E-08422,1994-11-03 15:47:22.796964303,Female,Hispanic,2012-12-27 11:50:16.871710989,2019-09-02 23:25:29.212032944,Voluntary,Marketing,Analyst,L2,E-01392,"Ikorodu, Lagos",Contract,81,15
E-08423,1999-09-18 03:59:02.583274755,Female,Asian,2021-07-14 10:02:16.512364256,2024-08-21 01:08:29.193098852,Voluntary,Finance,Engineer,L5,E-01787,Abuja,Contract,37,8
E-08424,1982-03-21 01:31:11.357211048,Non-Binary,Black,2013-08-30 18:03:09.781585623,2022-12-21 03:47:36.322063053,Involuntary,HR,Engineer,L4,E-06406,"VI, Lagos",Full-Time,113,61
E-08425,2000-11-15 20:13:00.030501981,Female,Black,2014-07-29 10:49:11.254223890,2024-11-17 06:01:35.072616275,Involuntary,Sales,Engineer,L4,E-06654,"VI, Lagos",Part-Time,125,109
E-08426,1979-06-13 11:01:28.708665928,Male,Black,2021-04-20 08:09:08.733412877,2023-01-21 23:12:34.005445602,Involuntary,HR,Executive,L4,E-08639,Port Harcourt,Full-Time,21,13
E-08427,1980-12-27 12:10:29.892216737,Female,Other,2016-10-15 03:34:32.264157313,2021-02-10 04:24:14.666765571,Retirement,Sales,Analyst,L1,E-07662,"VI, Lagos",Contract,52,24
E-08428,1996-08-13 17:10:35.884916621,Male,Black,2019-02-20 16:28:20.019348606,2019-10-07 10:19:04.326840631,Voluntary,HR,Engineer,L1,E-05624,Abuja,Contract,7,3
E-08429,1992-09-03 10:38:11.828674783,Female,Hispanic,2017-05-02 06:46:01.569783780,2018-09-21 02:42:18.387659577,Voluntary,Engineering,Analyst,L4,E-02774,"VI, Lagos",Contract,16,7
E-08430,1982-02-14 15:21:36.507098897,Female,Hispanic,2012-09-23 16:58:22.256650390,2021-12-27 18:30:52.165186934,Voluntary,Engineering,Executive,L3,E-01258,Abuja,Part-Time,112,25
E-08431,1993-12-15 11:42:32.477170752,Female,Asian,2015-10-29 01:26:19.666670052,2021-01-07 01:57:27.671837940,Voluntary,HR,Manager,L4,E-04367,"Ikorodu, Lagos",Full-Time,63,3
E-08432,1991-09-10 15:35:58.399436423,Female,Other,2021-03-21 13:10:33.681829163,2021-10-10 06:59:02.396092274,Involuntary,HR,Analyst,L5,E-01921,"Ikorodu, Lagos",Contract,6,2
E-08433,1988-09-12 19:00:57.184367552,Female,Hispanic,2013-09-03 22:34:26.785031453,2024-10-17 02:05:57.164235229,Voluntary,Engineering,Engineer,L4,E-00054,Port Harcourt,Full-Time,135,81
E-08434,1996-05-08 20:52:44.428922777,Male,Asian,2021-07-12 19:08:50.485738015,,,HR,Engineer,L3,E-02373,"Ikorodu, Lagos",Full-Time,42,39
E-08435,1975-05-25 13:46:32.982343982,Male,Black,2015-12-26 09:27:08.925543161,,,Finance,Manager,L1,E-09349,"Ikorodu, Lagos",Part-Time,109,46
E-08436,1981-12-28 02:30:50.040705254,Non-Binary,Other,2014-01-20 21:59:00.515457231,2024-02-25 00:28:33.204988934,Involuntary,Marketing,Engineer,L1,E-00784,Port Harcourt,Full-Time,122,82
E-08437,1978-02-08 04:16:52.207257898,Male,Black,2020-03-09 01:05:33.434803884,2023-07-01 23:41:25.527247946,Voluntary,Finance,Executive,L2,E-01502,Port Harcourt,Full-Time,40,31
E-08438,1986-05-17 00:46:59.756750780,Female,Black,2011-12-04 19:40:14.750115055,2019-05-29 00:38:36.695220765,Retirement,Sales,Analyst,L1,E-00557,Port Harcourt,Contract,91,22
E-08439,1998-01-21 22:42:16.884160349,Female,Other,2011-09-09 16:58:53.438587354,2014-01-16 16:54:25.462094629,Voluntary,Finance,Engineer,L2,E-04193,Port Harcourt,Contract,28,19
E-08440,1986-03-11 02:08:59.405613028,Female,Other,2014-07-06 06:59:09.941829768,2017-07-09 00:13:02.382525844,Retirement,Marketing,Engineer,L5,E-03866,"Ikorodu, Lagos",Full-Time,36,4
E-08441,1996-08-15 00:26:11.381477421,Male,Asian,2015-07-16 23:50:09.303999478,2023-01-05 05:34:29.450122391,Involuntary,Engineering,Analyst,L5,E-01340,"VI, Lagos",Part-Time,90,78
E-08442,1992-06-04 11:17:09.666838426,Female,Hispanic,2020-03-22 01:05:45.452603806,2020-09-07 13:08:20.701781874,Involuntary,Finance,Engineer,L3,E-07236,Port Harcourt,Part-Time,5,4
E-08443,1998-01-21 20:09:08.945009622,Male,Other,2022-12-09 13:46:44.313680835,2023-04-04 09:42:21.323105411,Involuntary,Engineering,Manager,L5,E-09043,Abuja,Contract,3,3
E-08444,2000-05-30 15:23:37.854716444,Female,Other,2020-02-01 14:10:14.314216520,2022-10-04 05:42:39.487295948,Voluntary,Marketing,Executive,L2,E-02095,Abuja,Full-Time,32,16
E-08445,1997-08-08 13:56:01.042279189,Female,White,2016-01-11 04:59:55.306375941,2017-03-01 23:03:57.893441949,Involuntary,Marketing,Engineer,L5,E-06053,"VI, Lagos",Part-Time,13,11
E-08446,1990-05-16 21:23:33.571119606,Non-Binary,Asian,2019-04-11 19:55:21.334126376,2024-05-09 22:19:05.777859883,Retirement,Sales,Engineer,L2,E-03908,"Ikorodu, Lagos",Full-Time,61,27
E-08447,1979-12-23 08:17:45.027669641,Male,White,2020-11-28 22:23:25.340841836,2022-11-20 15:32:11.604986361,Voluntary,Finance,Executive,L5,E-08416,Port Harcourt,Contract,24,9
E-08448,1996-02-19 03:31:01.680633698,Female,Hispanic,2016-05-29 23:05:32.103923472,,,Engineering,Manager,L2,E-02750,"VI, Lagos",Full-Time,104,12
E-08449,1981-01-04 11:10:59.347834239,Male,White,2014-08-07 19:43:13.100038141,2017-06-25 11:31:56.260658867,Voluntary,HR,Manager,L1,E-05370,"Ikorodu, Lagos",Full-Time,35,32
E-08450,1984-12-25 12:17:08.346709717,Male,Asian,2012-03-07 03:40:54.262232667,,,Sales,Executive,L5,E-07495,Abuja,Full-Time,156,38
E-08451,1981-07-26 22:02:39.579729092,Female,White,2011-01-18 11:33:55.972763856,,,Marketing,Analyst,L4,E-09728,Abuja,Contract,169,82
E-08452,1992-05-28 09:49:01.708279348,Male,Black,2011-05-05 13:51:49.727957250,2020-04-24 06:47:53.778501236,Voluntary,Marketing,Engineer,L5,E-05499,Abuja,Full-Time,109,29
E-08453,2000-12-25 10:49:07.532276059,Female,Black,2015-11-13 02:10:19.373070077,2015-11-26 00:42:52.244534418,Voluntary,Finance,Analyst,L3,E-02962,"VI, Lagos",Contract,0,0
E-08454,1997-04-26 17:01:18.191306023,Non-Binary,Hispanic,2016-05-20 04:58:04.271082346,2022-06-09 23:57:01.880853067,Voluntary,HR,Executive,L2,E-08705,"VI, Lagos",Contract,73,1
E-08455,1976-11-19 08:56:49.308583531,Female,Hispanic,2018-11-19 11:06:25.081034365,,,Sales,Analyst,L1,E-07534,"Ikorodu, Lagos",Part-Time,74,67
E-08456,1994-04-25 15:02:15.947163568,Female,Other,2010-03-13 07:42:06.864332909,2016-07-18 04:30:42.812345939,Involuntary,HR,Manager,L3,E-04022,"VI, Lagos",Contract,77,29
E-08457,1988-01-14 08:08:58.782294977,Male,Black,2013-01-02 23:04:53.996914542,2015-08-10 02:10:08.007311230,Voluntary,Marketing,Executive,L2,E-01222,"Ikorodu, Lagos",Full-Time,31,1
E-08458,1983-01-17 22:04:16.169783229,Male,Hispanic,2019-10-14 20:02:07.653480132,,,Sales,Manager,L4,E-06442,"Ikorodu, Lagos",Part-Time,63,24
E-08459,1980-04-19 06:18:23.089690854,Non-Binary,White,2013-11-20 23:58:51.996360567,,,HR,Manager,L5,E-01226,"VI, Lagos",Full-Time,135,131
E-08460,1978-04-03 14:34:19.648327589,Female,Black,2022-08-06 21:04:43.436600232,,,Finance,Analyst,L3,E-04477,Port Harcourt,Part-Time,29,4
E-08461,1993-05-20 09:30:43.205629475,Male,Black,2021-08-04 02:10:32.730670963,2022-10-22 17:50:34.119105201,Retirement,Sales,Engineer,L2,E-03195,"VI, Lagos",Contract,14,12
E-08462,1979-01-08 13:12:41.227564792,Female,Asian,2010-11-08 16:46:42.853408075,2017-02-06 05:23:20.460829698,Voluntary,Finance,Analyst,L2,E-05821,Abuja,Full-Time,76,21
E-08463,1978-03-31 13:43:26.162481705,Male,Asian,2016-06-28 17:52:56.437081400,,,HR,Executive,L3,E-05003,"Ikorodu, Lagos",Full-Time,103,96
E-08464,1979-10-09 22:36:14.857995735,Female,Asian,2014-09-06 09:23:17.716650443,2020-07-01 07:23:35.964654515,Voluntary,Sales,Engineer,L5,E-01985,Port Harcourt,Full-Time,70,11
E-08465,1991-04-17 15:52:38.756269669,Male,Black,2022-01-27 03:56:25.940633867,2023-05-01 01:16:54.110989588,Voluntary,Finance,Analyst,L4,E-04479,"Ikorodu, Lagos",Full-Time,15,2
E-08466,1994-12-12 16:12:53.559806817,Female,Black,2010-02-16 02:22:49.748719673,,,Finance,Manager,L5,E-09731,"Ikorodu, Lagos",Full-Time,181,67
E-08467,1978-11-24 17:47:58.030303303,Male,White,2017-06-04 20:42:21.458169535,2019-02-26 11:05:40.571037547,Involuntary,Engineering,Manager,L1,E-02908,"Ikorodu, Lagos",Part-Time,21,10
E-08468,1986-03-31 01:46:27.112526434,Female,Other,2015-01-12 21:48:16.042149694,2022-08-03 03:06:18.977764054,Voluntary,HR,Manager,L2,E-05158,"Ikorodu, Lagos",Part-Time,91,70
E-08469,1989-10-16 08:26:20.478323561,Non-Binary,Hispanic,2012-11-19 16:15:30.940867517,2019-05-16 15:31:22.758461500,Voluntary,HR,Executive,L4,E-02881,Abuja,Part-Time,78,64
E-08470,1977-01-29 01:56:36.149101402,Non-Binary,White,2010-11-02 02:42:28.834597624,2019-09-26 16:39:11.662735786,Retirement,Marketing,Engineer,L3,E-07001,"VI, Lagos",Full-Time,108,102
E-08471,1992-02-23 14:51:09.013847693,Female,White,2015-04-06 07:17:07.789985583,2021-02-13 01:47:50.837351538,Voluntary,Marketing,Executive,L4,E-07296,"Ikorodu, Lagos",Full-Time,71,54
E-08472,1992-02-14 14:25:46.403521743,Female,Black,2018-08-06 00:43:24.641435138,2024-12-13 04:54:11.618613442,Voluntary,Engineering,Executive,L4,E-06995,"VI, Lagos",Full-Time,77,38
E-08473,1977-10-09 05:53:29.981478396,Male,Black,2014-07-24 13:51:48.791791382,,,Marketing,Executive,L3,E-01536,"VI, Lagos",Full-Time,127,110
E-08474,1975-11-06 02:00:24.952722923,Female,Black,2014-08-13 06:38:16.331838313,,,Sales,Manager,L3,E-04738,"Ikorodu, Lagos",Contract,126,61
E-08475,1981-01-04 20:50:07.438777226,Female,Other,2013-07-10 14:36:31.514913351,2018-12-01 11:57:41.061945066,Voluntary,HR,Engineer,L5,E-06135,"VI, Lagos",Full-Time,65,9
E-08476,1990-09-15 18:06:39.675185400,Female,Asian,2010-01-12 14:03:49.127897963,,,Sales,Executive,L3,E-07965,"Ikorodu, Lagos",Part-Time,182,12
E-08477,1981-02-11 23:25:53.255825417,Female,Asian,2020-08-12 13:39:05.963307281,2020-10-13 03:42:14.427805581,Voluntary,Marketing,Engineer,L5,E-09274,"Ikorodu, Lagos",Full-Time,2,2
E-08478,1986-03-15 09:26:17.032531888,Female,Asian,2011-06-22 18:27:54.029708570,2015-01-26 08:39:47.710001948,Voluntary,Marketing,Analyst,L2,E-01242,"VI, Lagos",Full-Time,43,6
E-08479,1984-11-30 05:22:14.442026456,Male,Black,2011-12-05 22:05:19.734101246,2024-07-01 13:36:04.857432272,Voluntary,Marketing,Engineer,L4,E-03918,"Ikorodu, Lagos",Full-Time,153,143
E-08480,1981-10-29 06:50:22.735296369,Female,Asian,2020-09-23 19:50:57.236494675,,,Engineering,Executive,L2,E-00470,Port Harcourt,Full-Time,52,33
E-08481,1982-04-08 01:36:48.607827022,Female,Hispanic,2013-06-10 12:46:14.254887691,2019-05-07 06:30:53.739709637,Involuntary,Marketing,Engineer,L5,E-00271,Abuja,Full-Time,71,41
E-08482,1998-12-09 20:50:37.606036522,Male,Hispanic,2020-01-06 14:28:25.258977215,,,Marketing,Engineer,L2,E-05826,Port Harcourt,Contract,60,43
E-08483,1983-03-27 06:37:00.839307878,Male,Hispanic,2020-03-12 01:00:07.092523298,,,Engineering,Manager,L5,E-09900,"VI, Lagos",Part-Time,58,41
E-08484,1996-04-28 04:11:34.423947539,Female,Other,2021-02-08 19:56:27.764039065,2023-04-15 07:43:19.374508628,Involuntary,Finance,Engineer,L1,E-04687,"Ikorodu, Lagos",Full-Time,26,7
E-08485,1976-06-27 11:51:14.253229074,Female,Black,2012-09-10 09:30:56.023637417,,,Marketing,Manager,L3,E-00077,Abuja,Part-Time,149,77
E-08486,1987-10-13 02:27:00.342900403,Non-Binary,White,2012-11-25 23:55:50.499008515,,,Marketing,Analyst,L1,E-09401,Abuja,Contract,147,67
E-08487,1976-07-24 21:12:42.262228990,Male,Asian,2010-10-30 11:17:55.250940327,,,HR,Analyst,L3,E-04521,"Ikorodu, Lagos",Contract,172,114
E-08488,1989-05-15 08:58:20.211020397,Male,Other,2021-09-22 05:03:32.355734336,2024-05-06 10:18:42.332395446,Involuntary,Finance,Executive,L5,E-04201,Abuja,Contract,31,31
E-08489,1982-11-15 03:01:29.613272090,Non-Binary,Black,2014-06-29 21:29:16.814996393,2020-06-18 09:45:44.831533872,Retirement,HR,Engineer,L4,E-00535,Port Harcourt,Contract,72,20
E-08490,1981-11-30 08:57:57.883301985,Male,White,2016-07-11 15:10:35.943902397,2022-01-02 09:33:49.232448996,Voluntary,HR,Engineer,L4,E-03374,Abuja,Contract,66,4
E-08491,1994-08-08 10:56:35.808173586,Female,Other,2015-10-01 12:27:40.173484196,,,HR,Analyst,L3,E-09695,"Ikorodu, Lagos",Part-Time,112,64
E-08492,1979-05-06 13:51:47.578524099,Female,Hispanic,2010-04-16 20:15:52.913177665,,,Marketing,Executive,L4,E-04956,"VI, Lagos",Full-Time,179,25
E-08493,1989-02-03 11:22:45.019714497,Male,Asian,2013-08-30 09:00:33.458225230,2018-07-03 03:56:14.074995353,Voluntary,Marketing,Engineer,L1,E-04319,Abuja,Part-Time,58,2
E-08494,1998-01-27 02:50:11.045169697,Male,Black,2012-03-06 11:14:17.656929240,2014-05-03 23:30:09.190605170,Voluntary,Sales,Engineer,L1,E-01036,Port Harcourt,Part-Time,26,24
E-08495,1999-04-17 20:52:07.373691243,Non-Binary,Hispanic,2012-09-17 18:04:24.744235762,,,HR,Manager,L2,E-04965,"VI, Lagos",Full-Time,149,143
E-08496,1983-08-17 06:20:12.065084793,Non-Binary,Asian,2018-07-08 11:41:57.259256015,2019-09-12 22:25:17.979896464,Retirement,Sales,Manager,L2,E-00257,Port Harcourt,Full-Time,14,4
E-08497,1980-04-24 10:07:16.091706077,Male,Black,2017-11-19 18:37:22.769182153,2024-03-12 17:43:06.464381069,Voluntary,Finance,Analyst,L4,E-06469,Abuja,Contract,76,59
E-08498,1978-03-18 13:51:58.882178816,Male,Other,2020-04-28 21:14:55.148407103,,,HR,Executive,L4,E-03716,Abuja,Part-Time,56,6
E-08499,1993-10-01 18:11:35.311450634,Male,Asian,2016-04-15 00:32:07.285839959,,,Marketing,Engineer,L2,E-07415,Abuja,Full-Time,106,79
E-08500,2000-01-01 18:24:47.647661662,Male,Other,2017-03-14 08:54:29.850140085,,,Finance,Executive,L5,E-07884,"Ikorodu, Lagos",Full-Time,94,81
E-08501,1983-07-28 20:57:09.095292362,Non-Binary,Other,2017-11-11 17:57:25.919561341,,,Finance,Engineer,L5,E-03906,Port Harcourt,Full-Time,86,84
E-08502,2000-02-07 11:07:36.433164489,Female,Black,2015-06-27 20:21:13.061671652,2017-02-16 12:45:50.757881705,Voluntary,Engineering,Manager,L1,E-00160,Abuja,Contract,19,13
E-08503,1996-11-02 12:47:21.883179353,Female,Black,2012-05-27 15:39:17.064124024,2021-08-14 17:46:28.020059690,Retirement,Finance,Manager,L4,E-00665,"VI, Lagos",Contract,112,60
E-08504,1991-12-06 08:48:11.496681659,Non-Binary,Hispanic,2015-11-24 18:01:35.078636688,2019-12-27 10:56:50.401608500,Involuntary,Marketing,Executive,L4,E-07301,"Ikorodu, Lagos",Full-Time,49,49
E-08505,1993-02-10 03:18:45.633684268,Female,Other,2018-09-24 14:28:51.407573920,2023-03-18 09:46:20.664716712,Retirement,Finance,Manager,L1,E-02197,Port Harcourt,Part-Time,54,19
E-08506,1982-06-29 20:56:14.416376818,Female,Black,2010-03-18 17:29:24.837575691,,,Sales,Manager,L4,E-04347,"VI, Lagos",Part-Time,180,141
E-08507,1984-11-19 20:22:41.722343342,Female,Asian,2012-05-18 23:47:04.057535011,,,Finance,Engineer,L4,E-00363,"Ikorodu, Lagos",Full-Time,153,107
E-08508,1992-01-14 12:48:06.310035938,Female,Hispanic,2018-01-20 15:37:44.007385920,2023-01-04 03:21:32.639024568,Involuntary,Finance,Executive,L4,E-02632,Port Harcourt,Contract,60,46
E-08509,1993-07-07 02:22:12.341169926,Female,Hispanic,2017-03-26 17:45:15.411188439,2023-05-24 04:03:55.844165974,Involuntary,HR,Analyst,L5,E-03137,"VI, Lagos",Part-Time,74,68
E-08510,1975-01-06 16:37:47.573954198,Female,Hispanic,2020-05-24 04:02:25.276404839,,,Sales,Manager,L5,E-04036,Port Harcourt,Contract,56,17
E-08511,1982-04-06 16:23:01.972287507,Female,Black,2011-11-16 04:51:14.992622714,,,Engineering,Executive,L4,E-06020,Port Harcourt,Part-Time,159,65
E-08512,1996-09-01 08:15:37.169439027,Male,Hispanic,2015-11-06 16:07:40.737111366,2018-09-11 19:38:51.655038606,Voluntary,Finance,Analyst,L4,E-02452,"VI, Lagos",Part-Time,34,14
E-08513,1994-11-12 15:56:05.728482147,Female,White,2012-08-10 14:50:35.649750744,,,Finance,Engineer,L2,E-07364,"VI, Lagos",Contract,150,55
E-08514,1982-09-23 03:51:20.790533954,Non-Binary,Hispanic,2018-11-16 02:19:05.419363157,2021-06-04 11:18:43.933214605,Retirement,Marketing,Executive,L3,E-08799,Port Harcourt,Full-Time,31,4
E-08515,1980-07-31 08:31:43.365933799,Male,White,2016-06-20 03:50:18.308589051,2024-10-27 14:11:49.223519257,Retirement,Marketing,Analyst,L2,E-04587,"VI, Lagos",Full-Time,101,86
E-08516,1990-11-14 01:48:40.768412322,Non-Binary,Black,2012-04-22 10:59:48.542773634,2014-07-01 12:20:34.630223129,Voluntary,Marketing,Analyst,L2,E-08926,Abuja,Part-Time,26,26
E-08517,2000-01-25 11:11:52.235346612,Female,Asian,2011-07-24 23:56:14.889841612,2022-03-22 05:45:52.499261769,Retirement,Engineering,Engineer,L5,E-08958,"VI, Lagos",Contract,129,25
E-08518,1993-03-15 02:02:18.409255946,Male,Asian,2019-02-27 19:32:22.494203557,2020-07-13 18:53:09.304213628,Voluntary,Engineering,Analyst,L3,E-04720,"VI, Lagos",Full-Time,16,8
E-08519,1977-03-04 02:46:34.774849689,Male,White,2012-10-26 17:15:23.195718601,2016-09-17 03:59:41.785353875,Voluntary,Engineering,Analyst,L5,E-03033,Abuja,Full-Time,47,8
E-08520,1998-02-14 17:04:42.014625496,Male,Black,2014-03-12 22:03:35.749435665,2015-08-09 17:19:27.212292879,Involuntary,HR,Manager,L4,E-09308,Port Harcourt,Full-Time,17,12
E-08521,1978-05-26 02:27:36.964730839,Male,Asian,2012-12-21 17:53:26.996957243,,,Finance,Manager,L5,E-02763,"VI, Lagos",Full-Time,146,3
E-08522,1981-12-07 09:01:25.070344478,Male,Asian,2012-03-18 22:29:35.047115298,2012-07-26 07:27:58.887637798,Retirement,HR,Engineer,L5,E-09483,"VI, Lagos",Full-Time,4,3
E-08523,1982-05-14 15:36:23.690278094,Male,Asian,2022-06-09 07:11:18.317184777,2023-10-24 16:58:56.821566592,Voluntary,Finance,Engineer,L1,E-02254,Port Harcourt,Full-Time,16,8
E-08524,1996-04-09 02:54:49.110416213,Male,Other,2021-09-17 02:31:56.682159444,2021-09-24 20:58:47.125786442,Voluntary,Sales,Analyst,L5,E-07428,Port Harcourt,Contract,0,0
E-08525,1979-07-25 18:49:10.198210307,Male,Hispanic,2015-09-13 12:02:24.022615021,2017-08-31 07:04:42.780246668,Voluntary,Sales,Manager,L4,E-04805,Port Harcourt,Contract,23,12
E-08526,1993-07-29 22:06:05.735422586,Non-Binary,Hispanic,2022-05-20 07:14:13.757422943,2023-03-15 08:39:33.138257780,Voluntary,HR,Manager,L2,E-01159,"VI, Lagos",Full-Time,9,3
E-08527,1991-02-25 06:41:43.032789058,Male,Asian,2010-02-05 11:08:02.049674830,2015-07-17 10:07:08.827564975,Voluntary,Finance,Analyst,L3,E-05268,"VI, Lagos",Contract,66,5
E-08528,1976-02-09 10:26:09.621991458,Male,Black,2020-08-17 14:21:11.388336163,2020-11-26 17:23:48.094645842,Voluntary,Finance,Executive,L4,E-07958,"VI, Lagos",Contract,3,1
E-08529,1986-04-27 18:48:54.452715269,Female,Asian,2013-05-15 12:05:55.605670998,2021-09-08 07:22:56.318502091,Voluntary,Finance,Executive,L5,E-05518,Port Harcourt,Part-Time,101,40
E-08530,1996-05-16 03:40:34.812659012,Female,Other,2011-11-11 06:23:00.165078369,2023-07-22 23:04:07.340278206,Involuntary,Engineering,Executive,L3,E-03990,"VI, Lagos",Part-Time,142,50
E-08531,1986-10-21 10:34:48.575684199,Female,Hispanic,2019-05-15 05:51:52.476009563,2020-06-30 16:28:10.191973088,Involuntary,Engineering,Analyst,L5,E-08927,Port Harcourt,Full-Time,13,3
E-08532,1982-08-05 11:02:34.643617935,Non-Binary,Other,2016-02-07 05:56:40.946155886,,,Engineering,Analyst,L5,E-04546,Port Harcourt,Part-Time,108,12
E-08533,1987-02-16 17:59:52.630946177,Non-Binary,Hispanic,2020-10-04 21:51:28.928741356,2022-11-03 11:44:25.547268603,Voluntary,Sales,Manager,L3,E-08264,"Ikorodu, Lagos",Full-Time,25,5
E-08534,1979-07-25 20:17:45.025363167,Male,Asian,2018-05-01 23:53:53.227743141,2020-05-31 14:13:33.109976127,Voluntary,Engineering,Executive,L4,E-00197,"VI, Lagos",Contract,25,5
E-08535,1975-03-07 11:09:22.207273283,Female,Other,2014-06-18 23:55:26.556652053,2022-06-02 01:41:25.615143044,Retirement,Marketing,Engineer,L1,E-01752,Abuja,Contract,96,71
E-08536,1991-10-16 20:19:36.679135955,Male,White,2010-11-09 09:20:31.886848178,2022-07-25 08:25:46.601640018,Voluntary,HR,Analyst,L2,E-05404,"Ikorodu, Lagos",Contract,142,22
E-08537,1998-12-24 12:07:23.262607476,Male,White,2017-08-30 15:18:02.215193624,2024-10-26 11:29:12.477676032,Involuntary,Marketing,Manager,L3,E-02016,"Ikorodu, Lagos",Part-Time,87,35
E-08538,1985-06-09 20:19:24.828040894,Male,Black,2018-06-28 01:18:43.954655022,2021-09-14 12:00:54.298887122,Voluntary,Sales,Executive,L5,E-01480,"Ikorodu, Lagos",Contract,39,11
E-08539,1986-01-14 21:22:50.789886574,Female,White,2011-02-26 03:22:52.023354833,,,HR,Engineer,L4,E-08594,"VI, Lagos",Part-Time,168,161
E-08540,1983-04-23 16:53:20.626813639,Female,Black,2019-05-05 09:09:53.957051959,2022-11-19 11:41:46.029483527,Voluntary,Finance,Engineer,L1,E-00222,Port Harcourt,Full-Time,43,39
E-08541,1995-09-13 09:35:04.509258927,Male,Asian,2013-01-25 22:36:31.298179605,2022-07-05 22:38:19.985167872,Retirement,Engineering,Analyst,L4,E-09885,Port Harcourt,Full-Time,114,87
E-08542,1982-11-26 02:47:52.021119868,Female,Asian,2018-02-10 19:45:06.008270440,,,Marketing,Manager,L5,E-04898,"VI, Lagos",Full-Time,83,32
E-08543,1981-09-10 23:52:03.124824484,Male,Hispanic,2022-07-21 22:37:20.633001738,2023-05-24 09:14:49.846760750,Voluntary,Sales,Analyst,L2,E-06783,Abuja,Contract,10,8
